16	1	1	1	3	3	0.0017477035522461
16	1	1	2	3	3	0.0014966011047363
16	1	1	4	3	3	0.0014638900756836
16	1	1	8	3	3	0.0009666919708252
16	1	2	1	3	3	0.0010228872299194
16	1	2	2	3	3	0.0015306949615479
16	1	2	4	3	3	0.00088009834289551
16	1	2	8	3	3	0.0010544061660767
16	1	4	1	3	3	0.0012694120407104
16	1	4	2	3	3	0.0012487173080444
16	1	4	4	3	3	0.0012737989425659
16	1	4	8	3	3	0.0014707088470459
16	2	1	1	3	3	0.0010504961013794
16	2	1	2	3	3	0.00096149444580078
16	2	1	4	3	3	0.0014076948165894
16	2	1	8	3	3	0.0013335943222046
16	2	2	1	3	3	0.00087699890136719
16	2	2	2	3	3	0.00157310962677
16	2	2	4	3	3	0.0016153812408447
16	2	2	8	3	3	0.0017069101333618
16	2	4	1	3	3	0.0010058879852295
16	2	4	2	3	3	0.001592493057251
16	2	4	4	3	3	0.00095350742340088
16	2	4	8	3	3	0.0011327028274536
16	4	1	1	3	3	0.0020087003707886
16	4	1	2	3	3	0.0012840986251831
16	4	1	4	3	3	0.0019912004470825
16	4	1	8	3	3	0.00099360942840576
16	4	2	1	3	3	0.0016361951828003
16	4	2	2	3	3	0.0010650873184204
16	4	2	4	3	3	0.0010547161102295
16	4	2	8	3	3	0.001951003074646
16	4	4	1	3	3	0.0011549949645996
16	4	4	2	3	3	0.0013891935348511
16	4	4	4	3	3	0.0016146898269653
16	4	4	8	3	3	0.0011209011077881
20	1	1	1	3	3	0.0011919975280762
20	1	1	2	3	3	0.00084760189056396
20	1	1	4	3	3	0.00081560611724854
20	1	1	8	3	3	0.0010308980941772
20	1	2	1	3	3	0.00093870162963867
20	1	2	2	3	3	0.00082898139953613
20	1	2	4	3	3	0.00098879337310791
20	1	2	8	3	3	0.00079679489135742
20	1	4	1	3	3	0.00098810195922852
20	1	4	2	3	3	0.0017299175262451
20	1	4	4	3	3	0.0011132001876831
20	1	4	8	3	3	0.00091679096221924
20	2	1	1	3	3	0.0015198945999146
20	2	1	2	3	3	0.0018080949783325
20	2	1	4	3	3	0.001808500289917
20	2	1	8	3	3	0.00081839561462402
20	2	2	1	3	3	0.0010751008987427
20	2	2	2	3	3	0.0015513896942139
20	2	2	4	3	3	0.0014749050140381
20	2	2	8	3	3	0.00078909397125244
20	2	4	1	3	3	0.0016353130340576
20	2	4	2	3	3	0.0013128042221069
20	2	4	4	3	3	0.00092599391937256
20	2	4	8	3	3	0.0010356903076172
20	4	1	1	3	3	0.0015072822570801
20	4	1	2	3	3	0.0011386871337891
20	4	1	4	3	3	0.001164698600769
20	4	1	8	3	3	0.0011690139770508
20	4	2	1	3	3	0.0014910936355591
20	4	2	2	3	3	0.00082519054412842
20	4	2	4	3	3	0.0019762992858887
20	4	2	8	3	3	0.00087599754333496
20	4	4	1	3	3	0.00087659358978271
20	4	4	2	3	3	0.00098469257354736
20	4	4	4	3	3	0.0008897066116333
20	4	4	8	3	3	0.0018466949462891
32	1	1	1	3	3	0.001617693901062
32	1	1	2	3	3	0.0020833015441895
32	1	1	4	3	3	0.00089180469512939
32	1	1	8	3	3	0.001538610458374
32	1	2	1	3	3	0.0011365175247192
32	1	2	2	3	3	0.00099880695343018
32	1	2	4	3	3	0.00089809894561768
32	1	2	8	3	3	0.00092439651489258
32	1	4	1	3	3	0.0012917995452881
32	1	4	2	3	3	0.0017292976379395
32	1	4	4	3	3	0.0020684957504272
32	1	4	8	3	3	0.0012663125991821
32	2	1	1	3	3	0.0010216951370239
32	2	1	2	3	3	0.001325511932373
32	2	1	4	3	3	0.0014836072921753
32	2	1	8	3	3	0.00093159675598145
32	2	2	1	3	3	0.00094411373138428
32	2	2	2	3	3	0.0011451959609985
32	2	2	4	3	3	0.0011971950531006
32	2	2	8	3	3	0.00094130039215088
32	2	4	1	3	3	0.00096921920776367
32	2	4	2	3	3	0.0013329029083252
32	2	4	4	3	3	0.00090968608856201
32	2	4	8	3	3	0.00092020034790039
32	4	1	1	3	3	0.0010058879852295
32	4	1	2	3	3	0.0012185096740723
32	4	1	4	3	3	0.0015951871871948
32	4	1	8	3	3	0.0015239000320435
32	4	2	1	3	3	0.0010837078094482
32	4	2	2	3	3	0.0011553049087524
32	4	2	4	3	3	0.00098409652709961
32	4	2	8	3	3	0.00090620517730713
32	4	4	1	3	3	0.0016121864318848
32	4	4	2	3	3	0.0016420125961304
32	4	4	4	3	3	0.00088181495666504
32	4	4	8	3	3	0.0010013103485107
16	1	1	1	7	3	0.0054238080978394
16	1	1	2	7	3	0.0069314002990723
16	1	1	4	7	3	0.0062523126602173
16	1	1	8	7	3	0.0066962957382202
16	1	2	1	7	3	0.0063149213790894
16	1	2	2	7	3	0.0076873064041138
16	1	2	4	7	3	0.0059772968292236
16	1	2	8	7	3	0.005851411819458
16	1	4	1	7	3	0.0057548046112061
16	1	4	2	7	3	0.0073418855667114
16	1	4	4	7	3	0.0051970958709717
16	1	4	8	7	3	0.0028210878372192
16	2	1	1	7	3	0.0026955127716064
16	2	1	2	7	3	0.0029780149459839
16	2	1	4	7	3	0.0027263164520264
16	2	1	8	7	3	0.0026222944259644
16	2	2	1	7	3	0.0027359008789063
16	2	2	2	7	3	0.0035984992980957
16	2	2	4	7	3	0.0051849842071533
16	2	2	8	7	3	0.0051352024078369
16	2	4	1	7	3	0.0073622226715088
16	2	4	2	7	3	0.0049400091171265
16	2	4	4	7	3	0.0052708148956299
16	2	4	8	7	3	0.0027792930603027
16	4	1	1	7	3	0.0025413990020752
16	4	1	2	7	3	0.0027124166488647
16	4	1	4	7	3	0.002585506439209
16	4	1	8	7	3	0.0045094013214111
16	4	2	1	7	3	0.0025895118713379
16	4	2	2	7	3	0.0026253938674927
16	4	2	4	7	3	0.0032199859619141
16	4	2	8	7	3	0.0047577142715454
16	4	4	1	7	3	0.0052299022674561
16	4	4	2	7	3	0.0051549911499023
16	4	4	4	7	3	0.0060365915298462
16	4	4	8	7	3	0.0022274971008301
20	1	1	1	7	3	0.0068271160125732
20	1	1	2	7	3	0.0048063993453979
20	1	1	4	7	3	0.0023177862167358
20	1	1	8	7	3	0.0024964094161987
20	1	2	1	7	3	0.0026218175888062
20	1	2	2	7	3	0.0060832977294922
20	1	2	4	7	3	0.0028317928314209
20	1	2	8	7	3	0.0050770044326782
20	1	4	1	7	3	0.0035092830657959
20	1	4	2	7	3	0.0060508012771606
20	1	4	4	7	3	0.0034548044204712
20	1	4	8	7	3	0.0023386001586914
20	2	1	1	7	3	0.0053387880325317
20	2	1	2	7	3	0.0029553890228271
20	2	1	4	7	3	0.0038735866546631
20	2	1	8	7	3	0.002379322052002
20	2	2	1	7	3	0.0028549909591675
20	2	2	2	7	3	0.0047357082366943
20	2	2	4	7	3	0.0026214122772217
20	2	2	8	7	3	0.0022652149200439
20	2	4	1	7	3	0.0027038097381592
20	2	4	2	7	3	0.0023873090744019
20	2	4	4	7	3	0.002325701713562
20	2	4	8	7	3	0.0023737192153931
20	4	1	1	7	3	0.0031919002532959
20	4	1	2	7	3	0.0054224014282227
20	4	1	4	7	3	0.0044884920120239
20	4	1	8	7	3	0.0053601026535034
20	4	2	1	7	3	0.0063689947128296
20	4	2	2	7	3	0.0063117980957031
20	4	2	4	7	3	0.0033329963684082
20	4	2	8	7	3	0.0036019086837769
20	4	4	1	7	3	0.0028425931930542
20	4	4	2	7	3	0.0031693935394287
20	4	4	4	7	3	0.004719614982605
20	4	4	8	7	3	0.0024616003036499
32	1	1	1	7	3	0.0025450944900513
32	1	1	2	7	3	0.0026172876358032
32	1	1	4	7	3	0.0025503873825073
32	1	1	8	7	3	0.0026574850082397
32	1	2	1	7	3	0.0027131080627441
32	1	2	2	7	3	0.0038366794586182
32	1	2	4	7	3	0.0058130979537964
32	1	2	8	7	3	0.0079009056091309
32	1	4	1	7	3	0.0071146011352539
32	1	4	2	7	3	0.0053667068481445
32	1	4	4	7	3	0.0058506011962891
32	1	4	8	7	3	0.0029502153396606
32	2	1	1	7	3	0.0058180093765259
32	2	1	2	7	3	0.0049003124237061
32	2	1	4	7	3	0.0026443958282471
32	2	1	8	7	3	0.0056702852249146
32	2	2	1	7	3	0.0054457187652588
32	2	2	2	7	3	0.0053608894348145
32	2	2	4	7	3	0.0062461137771606
32	2	2	8	7	3	0.0040861129760742
32	2	4	1	7	3	0.0044434070587158
32	2	4	2	7	3	0.0025307178497314
32	2	4	4	7	3	0.0037353992462158
32	2	4	8	7	3	0.00503249168396
32	4	1	1	7	3	0.0059145927429199
32	4	1	2	7	3	0.0047502994537354
32	4	1	4	7	3	0.0074864149093628
32	4	1	8	7	3	0.0053263187408447
32	4	2	1	7	3	0.003482985496521
32	4	2	2	7	3	0.0028703927993774
32	4	2	4	7	3	0.0061995983123779
32	4	2	8	7	3	0.0050754070281982
32	4	4	1	7	3	0.0069262981414795
32	4	4	2	7	3	0.0069823026657104
32	4	4	4	7	3	0.0052680015563965
32	4	4	8	7	3	0.0078206062316895
16	1	1	1	13	3	0.018947601318359
16	1	1	2	13	3	0.012330484390259
16	1	1	4	13	3	0.0099437952041626
16	1	1	8	13	3	0.012753009796143
16	1	2	1	13	3	0.010653185844421
16	1	2	2	13	3	0.015067100524902
16	1	2	4	13	3	0.018849802017212
16	1	2	8	13	3	0.014040017127991
16	1	4	1	13	3	0.015038084983826
16	1	4	2	13	3	0.01085889339447
16	1	4	4	13	3	0.0089174032211304
16	1	4	8	13	3	0.0086226940155029
16	2	1	1	13	3	0.0082750082015991
16	2	1	2	13	3	0.0082750797271729
16	2	1	4	13	3	0.0081818819046021
16	2	1	8	13	3	0.0084720134735107
16	2	2	1	13	3	0.0079413890838623
16	2	2	2	13	3	0.008408784866333
16	2	2	4	13	3	0.0083827972412109
16	2	2	8	13	3	0.0093622207641602
16	2	4	1	13	3	0.0083268165588379
16	2	4	2	13	3	0.016795706748962
16	2	4	4	13	3	0.015315699577332
16	2	4	8	13	3	0.017124080657959
16	4	1	1	13	3	0.01461820602417
16	4	1	2	13	3	0.0099564790725708
16	4	1	4	13	3	0.0084701061248779
16	4	1	8	13	3	0.0086239099502563
16	4	2	1	13	3	0.012579202651978
16	4	2	2	13	3	0.011332988739014
16	4	2	4	13	3	0.011309599876404
16	4	2	8	13	3	0.010176396369934
16	4	4	1	13	3	0.0084922790527344
16	4	4	2	13	3	0.012056803703308
16	4	4	4	13	3	0.013830590248108
16	4	4	8	13	3	0.014794301986694
20	1	1	1	13	3	0.015542507171631
20	1	1	2	13	3	0.010725212097168
20	1	1	4	13	3	0.0098055124282837
20	1	1	8	13	3	0.012338185310364
20	1	2	1	13	3	0.0079566955566406
20	1	2	2	13	3	0.0075433015823364
20	1	2	4	13	3	0.0077965974807739
20	1	2	8	13	3	0.013421988487244
20	1	4	1	13	3	0.013310122489929
20	1	4	2	13	3	0.014178204536438
20	1	4	4	13	3	0.0083679914474487
20	1	4	8	13	3	0.0076677083969116
20	2	1	1	13	3	0.010864090919495
20	2	1	2	13	3	0.0091662883758545
20	2	1	4	13	3	0.012555480003357
20	2	1	8	13	3	0.011718082427979
20	2	2	1	13	3	0.01448929309845
20	2	2	2	13	3	0.011475110054016
20	2	2	4	13	3	0.008585000038147
20	2	2	8	13	3	0.012356090545654
20	2	4	1	13	3	0.011691308021545
20	2	4	2	13	3	0.014615988731384
20	2	4	4	13	3	0.012771487236023
20	2	4	8	13	3	0.013056492805481
20	4	1	1	13	3	0.0084975957870483
20	4	1	2	13	3	0.011624217033386
20	4	1	4	13	3	0.0077554941177368
20	4	1	8	13	3	0.0076911926269531
20	4	2	1	13	3	0.0074689865112305
20	4	2	2	13	3	0.010390496253967
20	4	2	4	13	3	0.0145103931427
20	4	2	8	13	3	0.014803600311279
20	4	4	1	13	3	0.013205289840698
20	4	4	2	13	3	0.010319185256958
20	4	4	4	13	3	0.011986398696899
20	4	4	8	13	3	0.0081690073013306
32	1	1	1	13	3	0.0083976030349731
32	1	1	2	13	3	0.0085661888122559
32	1	1	4	13	3	0.015194702148437
32	1	1	8	13	3	0.014767003059387
32	1	2	1	13	3	0.014955997467041
32	1	2	2	13	3	0.0157301902771
32	1	2	4	13	3	0.015954184532166
32	1	2	8	13	3	0.017119598388672
32	1	4	1	13	3	0.014529895782471
32	1	4	2	13	3	0.0076024055480957
32	1	4	4	13	3	0.00866858959198
32	1	4	8	13	3	0.014251112937927
32	2	1	1	13	3	0.015744519233704
32	2	1	2	13	3	0.014531993865967
32	2	1	4	13	3	0.012911605834961
32	2	1	8	13	3	0.014023089408875
32	2	2	1	13	3	0.014226198196411
32	2	2	2	13	3	0.016480183601379
