16	1	1	1	3	96	0.0016824007034302
16	1	1	2	3	96	0.0044195175170898
16	1	1	4	3	96	0.0021979093551636
16	1	1	8	3	96	0.0013731002807617
16	1	2	1	3	96	0.0011222124099731
16	1	2	2	3	96	0.0010889053344727
16	1	2	4	3	96	0.0013246059417725
16	1	2	8	3	96	0.0013922929763794
16	1	4	1	3	96	0.0016634941101074
16	1	4	2	3	96	0.0011029958724976
16	1	4	4	3	96	0.0013152122497559
16	1	4	8	3	96	0.0017335176467896
16	2	1	1	3	96	0.0015545129776001
16	2	1	2	3	96	0.001690411567688
16	2	1	4	3	96	0.001476788520813
16	2	1	8	3	96	0.00099680423736572
16	2	2	1	3	96	0.001183295249939
16	2	2	2	3	96	0.0020200967788696
16	2	2	4	3	96	0.00120530128479
16	2	2	8	3	96	0.0013667106628418
16	2	4	1	3	96	0.0011459112167358
16	2	4	2	3	96	0.0017593145370483
16	2	4	4	3	96	0.001528787612915
16	2	4	8	3	96	0.0014806985855103
16	4	1	1	3	96	0.0010645866394043
16	4	1	2	3	96	0.0015887975692749
16	4	1	4	3	96	0.0017807006835938
16	4	1	8	3	96	0.0013866901397705
16	4	2	1	3	96	0.0011763095855713
16	4	2	2	3	96	0.0014335870742798
16	4	2	4	3	96	0.0011948108673096
16	4	2	8	3	96	0.0018901824951172
16	4	4	1	3	96	0.0028486967086792
16	4	4	2	3	96	0.00099339485168457
16	4	4	4	3	96	0.0022539138793945
16	4	4	8	3	96	0.0018579959869385
20	1	1	1	3	96	0.000907301902771
20	1	1	2	3	96	0.0010454893112183
20	1	1	4	3	96	0.001277494430542
20	1	1	8	3	96	0.0011264085769653
20	1	2	1	3	96	0.0010043144226074
20	1	2	2	3	96	0.0011270046234131
20	1	2	4	3	96	0.0013288974761963
20	1	2	8	3	96	0.0011651039123535
20	1	4	1	3	96	0.0011618137359619
20	1	4	2	3	96	0.0011426210403442
20	1	4	4	3	96	0.0011662006378174
20	1	4	8	3	96	0.001247501373291
20	2	1	1	3	96	0.0010177850723267
20	2	1	2	3	96	0.0010554075241089
20	2	1	4	3	96	0.0011915922164917
20	2	1	8	3	96	0.001121187210083
20	2	2	1	3	96	0.0010377883911133
20	2	2	2	3	96	0.0011780977249146
20	2	2	4	3	96	0.0009364128112793
20	2	2	8	3	96	0.0011772871017456
20	2	4	1	3	96	0.0011242866516113
20	2	4	2	3	96	0.0010854959487915
20	2	4	4	3	96	0.0010361909866333
20	2	4	8	3	96	0.0012122869491577
20	4	1	1	3	96	0.0014147996902466
20	4	1	2	3	96	0.001031494140625
20	4	1	4	3	96	0.0011679172515869
20	4	1	8	3	96	0.0011329889297485
20	4	2	1	3	96	0.00097799301147461
20	4	2	2	3	96	0.0011021852493286
20	4	2	4	3	96	0.00096409320831299
20	4	2	8	3	96	0.0012789011001587
20	4	4	1	3	96	0.00099360942840576
20	4	4	2	3	96	0.0011579990386963
20	4	4	4	3	96	0.0010180950164795
20	4	4	8	3	96	0.0010010957717896
32	1	1	1	3	96	0.0026088953018188
32	1	1	2	3	96	0.002808690071106
32	1	1	4	3	96	0.0025413990020752
32	1	1	8	3	96	0.0023441076278687
32	1	2	1	3	96	0.0027827978134155
32	1	2	2	3	96	0.0025815010070801
32	1	2	4	3	96	0.0022585868835449
32	1	2	8	3	96	0.0026350975036621
32	1	4	1	3	96	0.002233099937439
32	1	4	2	3	96	0.002541708946228
32	1	4	4	3	96	0.0029114961624146
32	1	4	8	3	96	0.0026203155517578
32	2	1	1	3	96	0.0024258136749268
32	2	1	2	3	96	0.0023205041885376
32	2	1	4	3	96	0.0023386001586914
32	2	1	8	3	96	0.0025150060653687
32	2	2	1	3	96	0.0026669025421143
32	2	2	2	3	96	0.002402400970459
32	2	2	4	3	96	0.0022758960723877
32	2	2	8	3	96	0.0024807929992676
32	2	4	1	3	96	0.0026344060897827
