16	1	1	1	3	256	0.0048629999160767
16	1	1	2	3	256	0.011419892311096
16	1	1	4	3	256	0.0068458080291748
16	1	1	8	3	256	0.00256028175354
16	1	2	1	3	256	0.0034610986709595
16	1	2	2	3	256	0.0032418012619019
16	1	2	4	3	256	0.011716818809509
16	1	2	8	3	256	0.0030495882034302
16	1	4	1	3	256	0.0044660806655884
16	1	4	2	3	256	0.0051309108734131
16	1	4	4	3	256	0.003402304649353
16	1	4	8	3	256	0.0031810998916626
16	2	1	1	3	256	0.0035607814788818
16	2	1	2	3	256	0.0045521020889282
16	2	1	4	3	256	0.0047301054000854
16	2	1	8	3	256	0.0031257152557373
16	2	2	1	3	256	0.0036725997924805
16	2	2	2	3	256	0.0046905994415283
16	2	2	4	3	256	0.0033240079879761
16	2	2	8	3	256	0.0033219814300537
16	2	4	1	3	256	0.0033907890319824
16	2	4	2	3	256	0.0047461032867432
16	2	4	4	3	256	0.0043352842330933
16	2	4	8	3	256	0.0036295175552368
16	4	1	1	3	256	0.0034646034240723
16	4	1	2	3	256	0.0043794870376587
16	4	1	4	3	256	0.0037598133087158
16	4	1	8	3	256	0.005259895324707
16	4	2	1	3	256	0.0026978969573975
16	4	2	2	3	256	0.0030280828475952
16	4	2	4	3	256	0.0030195951461792
16	4	2	8	3	256	0.0092180967330933
16	4	4	1	3	256	0.0078979015350342
16	4	4	2	3	256	0.0030484914779663
16	4	4	4	3	256	0.0032100915908813
16	4	4	8	3	256	0.0042963027954102
20	1	1	1	3	256	0.0026809930801392
20	1	1	2	3	256	0.0028351068496704
20	1	1	4	3	256	0.0022345066070557
20	1	1	8	3	256	0.0032636165618896
20	1	2	1	3	256	0.0024487972259521
20	1	2	2	3	256	0.0026073932647705
20	1	2	4	3	256	0.0028275012969971
20	1	2	8	3	256	0.0022409915924072
20	1	4	1	3	256	0.0029102087020874
20	1	4	2	3	256	0.0025900840759277
20	1	4	4	3	256	0.0027910947799683
20	1	4	8	3	256	0.002519702911377
20	2	1	1	3	256	0.0028066873550415
20	2	1	2	3	256	0.0027987003326416
20	2	1	4	3	256	0.0024477958679199
20	2	1	8	3	256	0.0024096965789795
20	2	2	1	3	256	0.0028079032897949
20	2	2	2	3	256	0.0023283958435059
20	2	2	4	3	256	0.0023293972015381
20	2	2	8	3	256	0.002692985534668
20	2	4	1	3	256	0.0028859853744507
20	2	4	2	3	256	0.0027560949325562
20	2	4	4	3	256	0.0042520046234131
20	2	4	8	3	256	0.0027243852615356
20	4	1	1	3	256	0.0028242826461792
20	4	1	2	3	256	0.0029352188110352
20	4	1	4	3	256	0.0024235963821411
20	4	1	8	3	256	0.0024935007095337
20	4	2	1	3	256	0.0025928974151611
20	4	2	2	3	256	0.0023588895797729
20	4	2	4	3	256	0.0026487112045288
20	4	2	8	3	256	0.0026879072189331
20	4	4	1	3	256	0.0026399850845337
20	4	4	2	3	256	0.002885103225708
20	4	4	4	3	256	0.0057010889053345
20	4	4	8	3	256	0.0027234077453613
32	1	1	1	3	256	0.0066774845123291
32	1	1	2	3	256	0.0065479040145874
32	1	1	4	3	256	0.0064831018447876
32	1	1	8	3	256	0.0062231063842773
32	1	2	1	3	256	0.0067003011703491
32	1	2	2	3	256	0.0065777063369751
32	1	2	4	3	256	0.0074888944625854
32	1	2	8	3	256	0.0079325914382935
32	1	4	1	3	256	0.0067474126815796
32	1	4	2	3	256	0.0061915874481201
32	1	4	4	3	256	0.0062670946121216
32	1	4	8	3	256	0.0065526008605957
32	2	1	1	3	256	0.0070441007614136
32	2	1	2	3	256	0.0067347049713135
32	2	1	4	3	256	0.0062299966812134
32	2	1	8	3	256	0.0063288927078247
32	2	2	1	3	256	0.007425594329834
32	2	2	2	3	256	0.0061108112335205
32	2	2	4	3	256	0.0067775011062622
32	2	2	8	3	256	0.0064790964126587
32	2	4	1	3	256	0.0065416097640991
32	2	4	2	3	256	0.0060973167419434
32	2	4	4	3	256	0.0064187049865723
32	2	4	8	3	256	0.0064200162887573
32	4	1	1	3	256	0.0067994832992554
32	4	1	2	3	256	0.0069041013717651
32	4	1	4	3	256	0.0065173864364624
32	4	1	8	3	256	0.0061353206634521
32	4	2	1	3	256	0.0075361967086792
32	4	2	2	3	256	0.0063310146331787
32	4	2	4	3	256	0.0064018964767456
32	4	2	8	3	256	0.0060299873352051
32	4	4	1	3	256	0.0067479848861694
32	4	4	2	3	256	0.0068820953369141
32	4	4	4	3	256	0.0070165157318115
32	4	4	8	3	256	0.0069056987762451
16	1	1	1	7	256	0.01311399936676
16	1	1	2	7	256	0.011756896972656
16	1	1	4	7	256	0.01659209728241
16	1	1	8	7	256	0.012546992301941
16	1	2	1	7	256	0.014023399353027
16	1	2	2	7	256	0.011314082145691
16	1	2	4	7	256	0.012838697433472
16	1	2	8	7	256	0.013881492614746
16	1	4	1	7	256	0.014985084533691
16	1	4	2	7	256	0.016530203819275
16	1	4	4	7	256	0.014030408859253
16	1	4	8	7	256	0.01469829082489
16	2	1	1	7	256	0.010457396507263
16	2	1	2	7	256	0.012070083618164
16	2	1	4	7	256	0.0098609924316406
16	2	1	8	7	256	0.012829494476318
16	2	2	1	7	256	0.010606503486633
16	2	2	2	7	256	0.01321759223938
16	2	2	4	7	256	0.016254019737244
16	2	2	8	7	256	0.012604403495789
16	2	4	1	7	256	0.013850688934326
16	2	4	2	7	256	0.013428997993469
16	2	4	4	7	256	0.017042803764343
16	2	4	8	7	256	0.017370104789734
16	4	1	1	7	256	0.012914395332336
16	4	1	2	7	256	0.010983204841614
16	4	1	4	7	256	0.012546706199646
16	4	1	8	7	256	0.010940098762512
16	4	2	1	7	256	0.013572001457214
16	4	2	2	7	256	0.012229800224304
16	4	2	4	7	256	0.012696313858032
16	4	2	8	7	256	0.012704086303711
16	4	4	1	7	256	0.016183114051819
16	4	4	2	7	256	0.015477991104126
16	4	4	4	7	256	0.018106603622437
16	4	4	8	7	256	0.016946816444397
20	1	1	1	7	256	0.011429309844971
20	1	1	2	7	256	0.011284399032593
20	1	1	4	7	256	0.011924004554749
20	1	1	8	7	256	0.010550498962402
20	1	2	1	7	256	0.011940383911133
20	1	2	2	7	256	0.011192178726196
20	1	2	4	7	256	0.011535787582397
20	1	2	8	7	256	0.011346101760864
20	1	4	1	7	256	0.013189387321472
20	1	4	2	7	256	0.012017202377319
20	1	4	4	7	256	0.010655903816223
20	1	4	8	7	256	0.01177020072937
20	2	1	1	7	256	0.011685609817505
20	2	1	2	7	256	0.010695695877075
20	2	1	4	7	256	0.010912203788757
20	2	1	8	7	256	0.010547518730164
20	2	2	1	7	256	0.010545301437378
20	2	2	2	7	256	0.011733102798462
20	2	2	4	7	256	0.012252497673035
20	2	2	8	7	256	0.011614608764648
20	2	4	1	7	256	0.011478209495544
20	2	4	2	7	256	0.011120510101318
20	2	4	4	7	256	0.011336398124695
20	2	4	8	7	256	0.01198410987854
20	4	1	1	7	256	0.011994600296021
20	4	1	2	7	256	0.011843490600586
20	4	1	4	7	256	0.011356902122498
20	4	1	8	7	256	0.011640000343323
20	4	2	1	7	256	0.013523602485657
20	4	2	2	7	256	0.010899496078491
20	4	2	4	7	256	0.013476896286011
20	4	2	8	7	256	0.011744499206543
20	4	4	1	7	256	0.011568713188171
20	4	4	2	7	256	0.010445213317871
20	4	4	4	7	256	0.0089380025863647
20	4	4	8	7	256	0.011943602561951
32	1	1	1	7	256	0.022558403015137
32	1	1	2	7	256	0.023507308959961
32	1	1	4	7	256	0.021776390075684
32	1	1	8	7	256	0.022138094902039
32	1	2	1	7	256	0.022461485862732
32	1	2	2	7	256	0.021442317962646
32	1	2	4	7	256	0.02158420085907
32	1	2	8	7	256	0.02134690284729
32	1	4	1	7	256	0.021967697143555
32	1	4	2	7	256	0.02128758430481
32	1	4	4	7	256	0.022374892234802
32	1	4	8	7	256	0.022769498825073
32	2	1	1	7	256	0.02146110534668
32	2	1	2	7	256	0.021492791175842
32	2	1	4	7	256	0.021902298927307
32	2	1	8	7	256	0.021648287773132
32	2	2	1	7	256	0.022260785102844
32	2	2	2	7	256	0.022187089920044
32	2	2	4	7	256	0.020461702346802
32	2	2	8	7	256	0.020609378814697
32	2	4	1	7	256	0.021629786491394
32	2	4	2	7	256	0.021207094192505
32	2	4	4	7	256	0.024063897132874
32	2	4	8	7	256	0.020132994651794
32	4	1	1	7	256	0.021439814567566
32	4	1	2	7	256	0.021609401702881
32	4	1	4	7	256	0.023488211631775
32	4	1	8	7	256	0.021455001831055
32	4	2	1	7	256	0.021377015113831
32	4	2	2	7	256	0.021851706504822
32	4	2	4	7	256	0.021248912811279
32	4	2	8	7	256	0.021253800392151
32	4	4	1	7	256	0.021478486061096
32	4	4	2	7	256	0.021634101867676
32	4	4	4	7	256	0.021279501914978
32	4	4	8	7	256	0.021614289283752
16	1	1	1	13	256	0.033182883262634
16	1	1	2	13	256	0.035375308990479
16	1	1	4	13	256	0.033216094970703
16	1	1	8	13	256	0.034708118438721
